CNPJ;RAZÃO SOCIAL;NOME FANTASIA;MATRIZ/FILIAL;SITUAÇÃO CADASTRAL;DATA INICIO ATIVIDADE;DATA INICIO ATIVIDADE (BR);DESCRIÇÃO MOTIVO;DATA SITUAÇÃO CADASTRAL;DATA SITUAÇÃO CADASTRAL (BR);CNAE PRINCIPAL;CNAE SECUNDÁRIO;NATUREZA JURÍDICA;CAPITAL SOCIAL;PORTE;OPTANTE SIMPLES;OPTANTE MEI;LOGRADOURO;NÚMERO;COMPLEMENTO;BAIRRO;CEP;UF;MUNICIPIO;DDD 1;TELEFONE 1;DDD 2;TELEFONE 2;EMAIL
45.965.319/0001-90;VISSOTTO BASSO CONVENIENCIA LTDA;JURERE CONVENIENCIA;1;ATIVA;08/04/2022;08/04/2022;NULL;08/04/2022;08/04/2022;Comércio varejista de mercadorias em lojas de conveniência;Tabacaria;Sociedade Empresária Limitada;30000.00;MICRO EMPRESA;N;N;JORNALISTA MAURICIO SIROTSKY SOBRINHO;5509;;JURERE;88053700;SC;FLORIANOPOLIS;48;99898690;;;JURERECONVENIENCIA@GMAIL.COM
51.054.887/0001-31;MERCADO SANTOS II LTDA;MERCADO SANTOS II;1;ATIVA;15/06/2023;15/06/2023;NULL;15/06/2023;15/06/2023;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;10000.00;MICRO EMPRESA;S;N;ANTONIO CARLOS FERREIRA;857;;AGRONOMICA;88025211;SC;FLORIANOPOLIS;48;99923191;;;ALINYSMB@GMAIL.COM
52.169.490/0001-58;COCONUT CONVENIENCIA LTDA;COCONUT CONVENIENCIA;1;ATIVA;13/09/2023;13/09/2023;NULL;13/09/2023;13/09/2023;Comércio varejista de mercadorias em lojas de conveniência;NULL;Sociedade Empresária Limitada;5000.00;MICRO EMPRESA;S;N;MADRE MARIA VILAC;690;LOJA  01;CANASVIEIRAS;88054001;SC;FLORIANOPOLIS;48;88785846;;;COCONUTKIOSKO@GMAIL.COM
52.365.252/0001-18;FB COMERCIO LTDA;MERCADO JARDINS;1;ATIVA;29/09/2023;29/09/2023;NULL;29/09/2023;29/09/2023;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;200000.00;EMPRESA DE PEQUENO PORTE;S;N;ORLANDO ODILIO KOERICH;156;LOJA  02 E 03;JARDIM ATLANTICO;88095152;SC;FLORIANOPOLIS;48;99999999;;;MINIMERCADOJARDINS@GMAIL.COM
46.229.246/0001-30;CONVENIENCIA EXPRESS COQUEIROS LTDA;CONVENIENCIA EXPRESS COQUEIROS LTDA;1;ATIVA;02/05/2022;02/05/2022;NULL;02/05/2022;02/05/2022;Comércio varejista de mercadorias em lojas de conveniência;NULL;Sociedade Empresária Limitada;20000.00;MICRO EMPRESA;N;N;DESEMBARGADOR PEDRO SILVA;2703;;COQUEIROS;88080701;SC;FLORIANOPOLIS;48;37717054;;;JR.CONSTANT@HOTMAIL.COM
50.166.039/0001-51;HAPPY CONVENIENCIA LTDA;HAPPY CONVENIENCIA;1;ATIVA;31/03/2023;31/03/2023;NULL;31/03/2023;31/03/2023;Comércio varejista de mercadorias em lojas de conveniência;NULL;Sociedade Empresária Limitada;200000.00;MICRO EMPRESA;S;N;ADAO DOS REIS;20;CONTAINER;INGLESES DO RIO VERMELHO;88058625;SC;FLORIANOPOLIS;51;96547497;;;POSTO.SANTAMONICA@HOTMAIL.COM
04.031.026/0012-00;HIPER SELECT SUPERMERCADOS LTDA.;HIPER SELECT SUPERMERCADOS;2;ATIVA;17/04/2023;17/04/2023;NULL;17/04/2023;17/04/2023;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - supermercados;NULL;Sociedade Empresária Limitada;6000000.00;DEMAIS;NULL;NULL;LAURINDO JANUARIO DA SILVEIRA;432;;LAGOA DA CONCEICAO;88062201;SC;FLORIANOPOLIS;48;32373753;;;CPD10@HIPERSELECT.COM.BR
53.402.561/0001-83;MERCADO FERREIRA INGLESES LTDA;MERCADO FERREIRA;1;ATIVA;08/01/2024;08/01/2024;NULL;08/01/2024;08/01/2024;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;100000.00;MICRO EMPRESA;S;N;GRACILIANO MANOEL GOMES;491;ANEXO 2;INGLESES DO RIO VERMELHO;88058200;SC;FLORIANOPOLIS;48;91095244;0;0;PABLOAFC89@GMAIL.COM
01.936.465/0009-79;HIPPO SUPERMERCADOS LTDA;HIPPO SUPERMERCADOS;2;ATIVA;30/09/2021;30/09/2021;NULL;30/09/2021;30/09/2021;Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente;NULL;Sociedade Empresária Limitada;22266936.00;DEMAIS;NULL;NULL;FERREIRA LIMA;71;TERREOESCRITORIO;CENTRO;88015420;SC;FLORIANOPOLIS;48;40072204;48;32126600;FINANCEIRO@HIPPO.COM.BR
43.724.943/0001-70;CONVENIENCIAS MARILU LTDA;CONVENIENCIA MARILU;1;ATIVA;30/09/2021;30/09/2021;NULL;30/09/2021;30/09/2021;Lanchonetes casas de chá de sucos e similares;Padaria e confeitaria com predominância de revenda;Sociedade Empresária Limitada;50000.00;MICRO EMPRESA;S;N;ARMANDO CALIL BULOS;6190;LOJA CONVENIENCIA;INGLESES DO RIO VERMELHO;88058001;SC;FLORIANOPOLIS;48;91311987;;;POSTOMARILU@HOTMAIL.COM
43.797.016/0001-80;AN COMERCIO DE BEBIDAS LTDA;AURORA CONVENIENCIA;1;ATIVA;06/10/2021;06/10/2021;NULL;06/10/2021;06/10/2021;Comércio varejista de bebidas;NULL;Sociedade Empresária Limitada;10000.00;MICRO EMPRESA;S;N;NOSSA SENHORA DE FATIMA;290;PAVMTOPRIMEIRO;CAMPECHE;88066020;SC;FLORIANOPOLIS;48;84772703;;;RFMAYCON@HOTMAIL.COM
45.549.340/0001-04;ALICIA VICTORIA TABACARIA E BEBIDAS LTDA;DIRETORIA CONVENIENCIA E TABACARIA;1;ATIVA;07/03/2022;07/03/2022;NULL;07/03/2022;07/03/2022;Tabacaria;NULL;Sociedade Empresária Limitada;100000.00;MICRO EMPRESA;N;N;ARMANDO CALIL BULOS;5348;SALA  3;INGLESES DO RIO VERMELHO;88058001;SC;FLORIANOPOLIS;48;98578551;;;PATRICIA.PATTY.P@HOTMAIL.COM
46.740.404/0001-12;MERCADO QUEIJARIA E PADARIA PEREIRA LTDA;MERCADO QUEIJARIA E PADARIA PEREIRA;1;ATIVA;10/06/2022;10/06/2022;NULL;10/06/2022;10/06/2022;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;80000.00;MICRO EMPRESA;N;N;VEREADOR ONILDO LEMOS;2017;SALA  001;INGLESES DO RIO VERMELHO;88058700;SC;FLORIANOPOLIS;48;91741633;;;MERCADOPEREIRA22@GMAIL.COM
53.446.802/0001-96;BG MINIMERCADO LTDA;BG MINIMERCADO;1;ATIVA;10/01/2024;10/01/2024;NULL;10/01/2024;10/01/2024;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;20000.00;MICRO EMPRESA;S;N;DA APICULTURA;21;;SACO GRANDE;88032020;SC;FLORIANOPOLIS;48;84731719;;;CAROLINA_SOUZAGUIMARAES@HOTMAIL.COM
55.153.433/0001-79;OVELHA NEGRA DO MERCADO IMOBILIARIO LTDA;OVELHA NEGRA DO MERCADO IMOBILIARIO;1;ATIVA;16/05/2024;16/05/2024;NULL;16/05/2024;16/05/2024;Treinamento em desenvolvimento profissional e gerencial;Serviços combinados de escritório e apoio administrativo;Sociedade Empresária Limitada;1000.00;MICRO EMPRESA;S;N;CONEGO BERNARDO;57;SALA  201;TRINDADE;88036570;SC;FLORIANOPOLIS;48;41042953;;;BASSETOINVEST@GMAIL.COM
55.303.590/0001-13;MINI MERCADO ITACORUBI LTDA;MINI MERCADO ITACORUBI;1;ATIVA;28/05/2024;28/05/2024;NULL;28/05/2024;28/05/2024;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;30000.00;EMPRESA DE PEQUENO PORTE;NULL;NULL;JORN MANOEL MENEZES;115;SALA  04;ITACORUBI;88034060;SC;FLORIANOPOLIS;47;33481471;0;0;CONTATO@SOTECCONTABIL.COM.BR
56.702.965/0001-80;MERCADO LEANDRO AMARAL LTDA;MERCADO PAI E FILHO;1;ATIVA;14/08/2024;14/08/2024;NULL;14/08/2024;14/08/2024;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;40000.00;MICRO EMPRESA;S;N;DOM  JOAO BECKER;783;;INGLESES DO RIO VERMELHO;88058600;SC;FLORIANOPOLIS;48;74001234;;;MERCADOPAIEFILHO@GMAIL.COM
01.965.385/0001-94;VANESSA CRISTINA AMARO & CIA LTDA;MERCADOLANDIA;1;ATIVA;10/07/1997;10/07/1997;NULL;03/11/2005;03/11/2005;Lojas de variedades exceto lojas de departamentos ou magazines;NULL;Sociedade Empresária Limitada;20000.00;MICRO EMPRESA;S;N;CONSELHEIRO MAFRA;426;EDIF  JAQUELINE 2LOJA  01TERREO;CENTRO;88010101;SC;FLORIANOPOLIS;48;33240339;;;vanerocha74@hotmail.com
59.635.247/0001-27;A CONVENIENCIA LTDA;A CONVENIENCIA;1;ATIVA;24/02/2025;24/02/2025;NULL;24/02/2025;24/02/2025;Comércio varejista de mercadorias em lojas de conveniência;NULL;Sociedade Empresária Limitada;25000.00;MICRO EMPRESA;S;N;JOAO MOTTA ESPEZIM;859;LOJA  02;SACO DOS LIMOES;88045401;SC;FLORIANOPOLIS;48;91880708;;;JES.PASKO@GMAIL.COM
83.648.477/0038-05;GIASSI & CIA LTDA;GIASSI SUPERMERCADOS;2;ATIVA;08/05/2025;08/05/2025;NULL;08/05/2025;08/05/2025;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - hipermercados;NULL;Sociedade Empresária Limitada;13776800.00;DEMAIS;NULL;NULL;JOSE CARLOS DAUX;4460;;SACO GRANDE;88032005;SC;FLORIANOPOLIS;48;34613433;;;CONTAILIDADE@GIASSI.COM.BR
56.160.425/0001-12;MERC PAGO NEGOCIOS DIGITAIS LTDA;MERCADO PAG;1;ATIVA;30/07/2024;30/07/2024;NULL;30/07/2024;30/07/2024;Atividades de intermediação e agenciamento de serviços e negócios em geral exceto imobiliários;NULL;Sociedade Empresária Limitada;10000.00;MICRO EMPRESA;S;N;JOSE CARLOS DAUX;5500;SALA 211BLOCO CAMPECHE A;SACO GRANDE;88032005;SC;FLORIANOPOLIS;11;16936316;0;0;RENAN2023@GMAIL.COM
48.980.058/0002-56;KORA COMERCIO DE ALIMENTOS LTDA;LORETTO SUPERMERCADO;2;ATIVA;19/09/2024;19/09/2024;NULL;19/09/2024;19/09/2024;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;50000.00;DEMAIS;NULL;NULL;MADRE MARIA VILLAC;265;;CANASVIEIRAS;88054000;SC;FLORIANOPOLIS;47;32214900;;;SOCIETARIO@BLU.IDEAL.CNT.BR
57.426.509/0001-18;SHAKA CANASVIEIRAS LTDA;MERCADO SHAKA;1;ATIVA;25/09/2024;25/09/2024;NULL;25/09/2024;25/09/2024;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;40000.00;MICRO EMPRESA;S;N;JOSE DAUX;68;LOJA  01;CANASVIEIRAS;88054250;SC;FLORIANOPOLIS;48;91863380;0;0;SHAKACANASVIEIRAS@GMAIL.COM
00.109.726/0001-67;PANIFICADORA MERCEARIA E ACOUGUE KAMILLA LTDA;MERCEARIA KAMILLA;1;ATIVA;11/07/1994;11/07/1994;NULL;03/11/2005;03/11/2005;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;0.00;MICRO EMPRESA;NULL;NULL;TERTULIANO B XAVIER;3774;;JURERE;88054600;SC;FLORIANOPOLIS;;;;;
00.151.204/0001-23;M MERCADO MACHADO RAITTZ LTDA;MERCADO MACHADO RAITTZ;1;ATIVA;19/08/1994;19/08/1994;NULL;07/06/2003;07/06/2003;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;10000.00;MICRO EMPRESA;S;N;MARCUS AURELIO HOMEN;336;SALA  A;TRINDADE;88040440;SC;FLORIANOPOLIS;48;96520855;;;RAITTZL@GMAIL.COM
03.450.016/0001-94;MINIMERCADO FLOYD LTDA;MINIMERCADO FLOYD;1;ATIVA;07/10/1999;07/10/1999;NULL;12/03/2005;12/03/2005;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;0.00;MICRO EMPRESA;N;N;CRISTOVAO MACHADO DE CAMPOS;495;;VARGEM GRANDE;88052600;SC;FLORIANOPOLIS;48;33433363;;;everet@zipmail.com.br
00.188.020/0001-38;ELIMAR SCHMITT;MINIMERCADO SCHMITT;1;ATIVA;12/09/1994;12/09/1994;NULL;06/09/2003;06/09/2003;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;Comércio varejista de carnes - açougues;Empresário (Individual);0.00;EMPRESA DE PEQUENO PORTE;S;N;JOAO MEIRELLES;648;;ABRAAO;88085200;SC;FLORIANOPOLIS;48;32495749;;;MINIMERCADOSCHMITT@GMAIL.COM
03.887.054/0001-09;MINI MERCADO SUPERNORTE LTDA ME;MERCADO SUPERNORTE VARGEM GRANDE;1;ATIVA;19/06/2000;19/06/2000;NULL;06/10/2001;06/10/2001;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;Lanchonetes casas de chá de sucos e similares;Sociedade Empresária Limitada;40000.00;MICRO EMPRESA;N;N;CRISTOVAO MACHADO DE CAMPOS;353;;VARGEM GRANDE;88052600;SC;FLORIANOPOLIS;48;33693124;;;FINANCEIROSN@REDESUPERNORTE.COM.BR
79.404.000/0001-07;MANOEL ANASTACIO DOS SANTOS FILHO;MERCADO LULA;1;ATIVA;03/01/1996;03/01/1996;NULL;03/11/2005;03/11/2005;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;Empresário (Individual);5000.00;MICRO EMPRESA;S;N;JORN JAIME ARRUDA RAMOS;1216;;PONTA DAS CANAS;88056750;SC;FLORIANOPOLIS;;;;;
07.134.363/0001-69;IONE MANOEL DE OLIVEIRA;MINI MERCADO ESKINA;1;ATIVA;13/12/2004;13/12/2004;NULL;NULL;NULL;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Empresário (Individual);0.00;DEMAIS;NULL;NULL;DARIO MANOEL CARDOSO;745;CASA;IGLESES DO RIO VERME;88058400;SC;FLORIANOPOLIS;48;2841601;;;
85.402.667/0001-73;IVANIO ALVES DA LUZ;MINIMERCADO E LANCHONETE NOSSA SENHORA DOS NAVEGANTES;1;ATIVA;08/10/1992;08/10/1992;NULL;18/06/2005;18/06/2005;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;Lanchonetes casas de chá de sucos e similares;Empresário (Individual);3000.00;MICRO EMPRESA;S;N;GERAL PRAIA DO FORTE SANTANA;10;;JURERE;88053306;SC;FLORIANOPOLIS;48;2251367;;;lfna@newsite.com.br
82.956.160/0020-36;MUNDIALMIX COMERCIO DE ALIMENTOS LTDA;SUPERMERCADOS IMPERATRIZ;2;ATIVA;18/08/1993;18/08/1993;NULL;31/12/2004;31/12/2004;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - supermercados;NULL;Sociedade Empresária Limitada;2616000.00;DEMAIS;NULL;NULL;BOCAIUVA;2468;BEIRAMAR SHOPPING;CENTRO;88015530;SC;FLORIANOPOLIS;;;;;
01.054.975/0001-65;MINIMERCADO PATRICIO LTDA;MINIMERCADO PATRICIO;1;ATIVA;16/02/1996;16/02/1996;NULL;19/09/2003;19/09/2003;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;Comércio varejista de carnes - açougues;Sociedade Empresária Limitada;50000.00;EMPRESA DE PEQUENO PORTE;N;N;DAS AREIAS;378;;TAPERA;88049300;SC;FLORIANOPOLIS;48;36587109;;;SOCIETARIO@R4SOLUCOESCONTABEIS.COM.BR
08.988.936/0001-84;CASA DO BEM - COMERCIO DE ORGANICOS LTDA;MERCADO SAO JORGE;1;ATIVA;12/07/2007;12/07/2007;NULL;12/07/2007;12/07/2007;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;NULL;Sociedade Empresária Limitada;30000.00;MICRO EMPRESA;S;N;BREJAUNA;31;;ITACORUBI;88034403;SC;FLORIANOPOLIS;48;32235514;;;FINANCEIRO2@MERCADOSAOJORGE.COM.BR
12.793.762/0001-71;LIZ GONCALVES SUCUPIRA LUBRIFICANTES;MERCADO DO OLEO;1;ATIVA;29/10/2010;29/10/2010;NULL;29/10/2010;29/10/2010;Comércio varejista de lubrificantes;NULL;Empresário (Individual);10000.00;EMPRESA DE PEQUENO PORTE;S;N;MADRE BENVENUTA;1630;;SANTA MONICA;88035001;SC;FLORIANOPOLIS;48;33223579;48;30283579;aec@aecontailidade.com.br
16.876.929/0001-19;ELIEL ATAIDE GONCALVES;MERCADO DO LANDINHO;1;ATIVA;14/09/2012;14/09/2012;NULL;14/09/2012;14/09/2012;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Empresário (Individual);35000.00;MICRO EMPRESA;S;N;LAURINDO JOSE DE SOUZA;491;LOJA;BARRA DA LAGOA;88061400;SC;FLORIANOPOLIS;48;38791095;48;96021017;goncalvespinheiro@hotmail.com
82.865.247/0002-16;COMERCIO DE GENEROS ALIMENTICIOS SILVEIRA LTDA;SUPERMERCADO CHICO;2;ATIVA;07/11/2008;07/11/2008;NULL;07/11/2008;07/11/2008;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - supermercados;NULL;Sociedade Empresária Limitada;100000.00;DEMAIS;NULL;NULL;HENRIQUE VERA DO NASCIMENTO;SN;;LAGOA DA CONCEICAO;88062020;SC;FLORIANOPOLIS;48;32329048;48;32329613;hp@floripa.com.br
03.714.371/0002-04;SUPERMERCADO SANTO ANTONIO LTDA;SUPERMERCADO SANTO ANTONIO;2;ATIVA;10/04/2012;10/04/2012;NULL;10/04/2012;10/04/2012;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - supermercados;NULL;Sociedade Empresária Limitada;50000.00;DEMAIS;N;N;LEONEL PEREIRA;1144;;CACHOEIRA DO BOM JESUS;88056300;SC;FLORIANOPOLIS;48;32220023;;;SOCIETARIO@ASSECONTABIL.COM.BR
27.765.051/0001-60;PAULO ROBERTO BAZILIO;SACOLAO TERRA FORTE;1;ATIVA;18/05/2017;18/05/2017;NULL;18/05/2017;18/05/2017;Comércio varejista de hortifrutigranjeiros;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;Empresário (Individual);50000.00;MICRO EMPRESA;S;N;VEREADOR ONILDO LEMOS;2183;SANTINHO;INGLESES DO RIO VERMELHO;88058700;SC;FLORIANOPOLIS;48;32062122;;;INOVACAOCONTABILIDADE.GERENCIA@HOTMAIL.COM
09.199.938/0005-80;PRADO SUPERMERCADO LTDA;PRADO SUPERMERCADO;2;ATIVA;18/05/2017;18/05/2017;NULL;18/05/2017;18/05/2017;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - supermercados;NULL;Sociedade Empresária Limitada;300000.00;DEMAIS;N;N;MADRE MARIA VILAC;986;;CANASVIEIRAS;88054001;SC;FLORIANOPOLIS;48;32431212;48;32433898;FINANCEIRO@PRADOSUPERMERCADOS.COM.BR
25.196.190/0001-95;THAYNE DE OLIVEIRA MERCADO LTDA;MERCADO UNIAO;1;ATIVA;13/07/2016;13/07/2016;NULL;13/07/2016;13/07/2016;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;10000.00;MICRO EMPRESA;N;N;JOAO PINTO;78;;CENTRO;88010420;SC;FLORIANOPOLIS;48;30243235;;;
29.845.207/0001-49;CARLA GROFF;SUPERMERCADO COMPRE MAISS;1;ATIVA;05/03/2018;05/03/2018;NULL;05/03/2018;05/03/2018;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Empresário (Individual);50000.00;MICRO EMPRESA;N;N;LUIZ BOITEUX PIAZZA;3467;;PONTA DAS  CANAS;88056682;SC;FLORIANOPOLIS;48;84940867;;;SUPERCOMPREM@GMAIL.COM
34.222.850/0001-56;SUELLEN LUCAS GONCALVES;MERCADO E PADARIA CANASVIEIRAS;1;ATIVA;16/07/2019;16/07/2019;NULL;16/07/2019;16/07/2019;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;Padaria e confeitaria com predominância de revenda;Empresário (Individual);30000.00;MICRO EMPRESA;S;N;APOSTOLO PASCHOAL;1036;;CANASVIEIRAS;88054101;SC;FLORIANOPOLIS;48;91748117;;;
32.206.154/0001-20;JULIANE RIBEIRO DE MELO COSTA COMERCIO LTDA;MINIMERCADO JONAS;1;ATIVA;07/12/2018;07/12/2018;NULL;07/12/2018;07/12/2018;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;Padaria e confeitaria com predominância de revenda;Sociedade Empresária Limitada;100000.00;EMPRESA DE PEQUENO PORTE;N;N;ANAROLINA SILVEIRA SANTOS;590;SALA  01;VARGEM DO BOM JESUS;88056590;SC;FLORIANOPOLIS;48;41041324;;;INGLESES@IBEST.COM.BR
33.397.796/0001-17;JULIANE BOLSON MIGUEL;MERCEARIA MIGUEL;1;ATIVA;18/04/2019;18/04/2019;NULL;18/04/2019;18/04/2019;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Empresário (Individual);20000.00;MICRO EMPRESA;S;N;ARACI VAZ CALLADO;2301;CASA;COLONINHA;88090260;SC;FLORIANOPOLIS;48;33482471;;;julianebolson@hotmail.com
34.646.193/0001-74;MC COMERCIO DE ALIMENTOS LTDA;MERCADO SANTINHO;1;ATIVA;23/08/2019;23/08/2019;NULL;23/08/2019;23/08/2019;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;20000.00;EMPRESA DE PEQUENO PORTE;N;N;VEREADOR ONILDO LEMOS;1290;;INGLESES DO RIO VERMELHO;88058700;SC;FLORIANOPOLIS;48;99494488;;;
39.808.048/0001-66;CENTRAL DE BEBIDAS E CONVENIENCIA JM LTDA;CENTRAL DE BEBIDAS E MERCADORIAS;1;ATIVA;17/11/2020;17/11/2020;NULL;17/11/2020;17/11/2020;Comércio varejista de bebidas;NULL;Sociedade Empresária Limitada;30000.00;MICRO EMPRESA;S;N;CEDRO CENTRAL;115;;MONTE CRISTO;88090519;SC;FLORIANOPOLIS;48;84587140;;;MJEFERSON337@GMAIL.COM
40.757.175/0001-62;RD CONVENIENCIA LTDA;RD CONVENIENCIA;1;ATIVA;08/02/2021;08/02/2021;NULL;08/02/2021;08/02/2021;Comércio varejista de bebidas;NULL;Sociedade Empresária Limitada;60000.00;MICRO EMPRESA;S;N;DARIO MANOEL CARDOSO;772;SALA  01;INGLESES;88058400;SC;FLORIANOPOLIS;44;98012111;;;ESCGUANABARA@GMAIL.COM
36.643.304/0001-14;NBLANCO MERCADO LTDA;MN MERCADO RIVER;1;ATIVA;11/03/2020;11/03/2020;NULL;11/03/2020;11/03/2020;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;55000.00;MICRO EMPRESA;N;N;JOAO GUALBERTO SOARES;6260;LOJA  B;RIO VERMELHO;88060000;SC;FLORIANOPOLIS;48;37338054;;;NATHALIBLANCO17@GMAIL.COM
41.558.539/0001-48;UNIKA MSJ LTDA;UNIKA MERCADO SAO JORGE;1;ATIVA;13/04/2021;13/04/2021;NULL;13/04/2021;13/04/2021;Bares e outros estabelecimentos especializados em servir bebidas sem entretenimento;Restaurantes e similares;Sociedade Empresária Limitada;7000.00;MICRO EMPRESA;S;N;BREJAUNA;31;;ITACORUBI;88034403;SC;FLORIANOPOLIS;48;91316424;;;UNIKA.MSJ@GMAIL.COM
83.646.984/0101-72;A. ANGELONI & CIA. LTDA;SUPERMERCADOS ANGELONI;2;ATIVA;13/10/2020;13/10/2020;NULL;13/10/2020;13/10/2020;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - supermercados;NULL;Sociedade Empresária Limitada;61924500.00;DEMAIS;NULL;NULL;JOSE CARLOS DAUX SC 401;2684;;MONTE VERDE;88030000;SC;FLORIANOPOLIS;48;34617500;;;ADM.EDI@ANGELONI.COM.BR
41.686.480/0001-73;MERCADO SANTOS I - LTDA;MERCADO SANTOS;1;ATIVA;23/04/2021;23/04/2021;NULL;23/04/2021;23/04/2021;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Sociedade Empresária Limitada;10000.00;MICRO EMPRESA;N;N;ALVARO RAMOS;485;LOJA 01;TRINDADE;88036030;SC;FLORIANOPOLIS;48;99923191;;;ALINYSMB@GMAIL.COM
46.191.901/0001-09;JAQUELINE MACEDO;MINI MERCADO RAMOS;1;ATIVA;28/04/2022;28/04/2022;NULL;28/04/2022;28/04/2022;Comércio varejista de mercadorias em geral com predominância de produtos alimentícios - minimercados mercearias e armazéns;NULL;Empresário (Individual);30000.00;MICRO EMPRESA;S;N;ALTAMIRO BARCELOS DUTRA;1136;;BARRA DA LAGOA;88061300;SC;FLORIANOPOLIS;48;91404575;;;JAKEMACEDO21@GMAIL.COM
47.439.239/0001-26;BEBEU LAVOU SECOU CONVENIENCIA E LAVANDERIA LTDA;BEBEU LAVOU SECOU CONVENIENCIA E LAVANDERIA;1;ATIVA;05/08/2022;05/08/2022;NULL;05/08/2022;05/08/2022;Comércio varejista de mercadorias em lojas de conveniência;NULL;Sociedade Empresária Limitada;120000.00;MICRO EMPRESA;N;N;PREFEITO ACACIO GARIBALDI SAO TIAGO;55;LOJA  02;LAGOA DA CONCEICAO;88062600;SC;FLORIANOPOLIS;48;88396336;;;WILLIMARINHO@ICLOUD.COM
48.590.927/0001-55;EMPORIO MANEIRO BEBIDAS LTDA;EMPORIO MANEIRO CONVENIENCIAS;1;ATIVA;11/11/2022;11/11/2022;NULL;11/11/2022;11/11/2022;Comércio varejista de bebidas;NULL;Sociedade Empresária Limitada;30000.00;MICRO EMPRESA;S;N;TUPINAMBA;625;LOJA  1;COLONINHA;88095010;SC;FLORIANOPOLIS;48;99035451;;;FABIOSOUZA8408@GMAIL.COM
